Course	Room	Teacher	Time	Students
002368	DAL300	0697660	13:00 - 15:30 F	3322585 3323512 3375629 3420940 3425401 3429602 3429834 3433539 3433849 3433961 3435366 3438842 3442432 3444811 3445343 3448868 3455227 3456645 3456820 3458049 3458339 3458452 3459972 3462262
002397	PK349	0493725	18:00 - 20:30 T	3322585 3374569 3414124 3415125 3418094 3420380 3420940 3424594 3429834 3431535 3431651 3432796 3435366 3436683 3438020 3438100 3439356
004016	PK229	3442425	16:00 - 18:00 T	3405427 3441406 3442237 3448687 3458469 3458949 3460399 3462851
012818	TH102	3483426	16:00 - 18:00 T	3338762 3405145 3415870 3463879
011818	CARP21	3213249	18:00 - 19:30 TH	3322886 3330241 3339315 3339987 3340324 3350298 3397066 3431158 3434468
006058	TAYF	0431634	13:00 - 16:00 TH	3366745 3413598 3414467 3431080
006851	PK243	1167884	14:00 - 16:00 T	3324271 3433501 3435313 3458136 3460359 3463188
002452	EHLEC	0132890	11:30 - 13:00 MW	3324289 3414016
011203	EHLEC	0129398	12:00 - 14:00 F	3324289 3413771
006578	TAYF	3474862	16:00 - 18:00 T	3326954 3337414 3377851 3417359 3450069
002403	PK229	1137952	18:00 - 20:30 T	3329685 3396492 3402556 3437827 3451496 3456820 3458452 3460359 3464100
006523	BYC127	0031573	16:00 - 18:00 T	3330293 3431078
011206	TAYF	0129398	18:00 - 19:30 TH	3330318 3330330 3362442 3413146 3464272
002638	BYC127	3393853	18:00 - 20:30 T	3330906 3457039 3459730
010844	DAL25	0409737	19:00 - 22:00 TH	3462115
004036	PK243	3460456	12:00 - 14:00 F	3331186 3340879 3353145 3366307 3414395 3417042 3420025 3426556 3431672 3432447 3436216 3460488
001851	PK180	0409956	12:00 - 14:00 F	3331277 3365824 3375544 3380697 3389676 3396312 3396460 3397265 3397709 3431445 3435771
007032	PK229	0031573	19:00 - 22:00 TH	3331277 3417355 3426169 3436588 3439387 3443092
009320	DAL25	0031478	10:00 - 11:30 MW	3331277 3425239 3462116 3463939
002660	TAYD	0031572	13:00 - 14:30 MW	3336765
004372	EHLEC	0138190	13:00 - 14:30 MW	3337249 3414238
005725	PK349	0164326	13:00 - 14:30 T	3338205 3411059 3416232 3417166 3417172 3420837 3420940 3421770 3423970 3425401 3432027 3433849 3455120 3457195
008774	PK338	0576472	16:00 - 18:00 T	3406406 3414201 3418106 3430298 3431133 3440958 3441900 3442641 3461826 3462872 3463327
013209	TAYD	0493856	14:30 - 16:00 MW	3338762
006024	PK100	3470402	13:00 - 16:00 TH	3339029 3411059 3413774 3421500 3423723 3428608 3431445 3432223 3432798 3437141 3437341 3437534 3438033 3438113 3440024 3441016 3441306 3441894 3445081 3446832 3452529 3452964 3453352 3455049 3455341 3456228 3456677 3457231 3458136 3458176 3458250 3458295 3459111 3459635 3460359 3460399 3461936 3462242 3462246 3462292 3462297 3462514 3462882 3463011 3463022 3463071 3463188 3463389 3463526 3463851 3463883 3464272
008773	PK349	1168489	19:00 - 22:00 TH	3339029 3350812 3416891 3417273 3424363 3427633 3427674 3429733 3430944 3438100 3438455 3455043 3458037 3462414 3463729 3463919
011219	EHLEC	0637692	13:00 - 15:30 F	3339160 3379786
003029	DAL119	3473854	16:00 - 18:00 T	3339780 3413923 3417055 3417717 3430706 3439528
008764	DAL300	0431786	12:00 - 14:00 F	3339780 3375389 3413356 3417108 3417791 3429199 3431260 3433881 3440606 3447681 3451663 3454115 3455093 3455341 3456820 3458176 3458949 3459613 3460369 3460737 3462270 3462554 3463602 3463745
012437	PK243	0825571	13:00 - 16:00 TH	3339814 3344151 3365419 3381424 3388485 3409210 3411018 3416997 3417003 3420025 3429894 3436514 3439280
004360	DAL119	0138190	18:00 - 19:30 TH	3340287 3415801 3439409 3441166 3443092 3455562
011536	BYC127	3213249	19:00 - 22:00 TH	3340339 3342969 3439899
008470	TH102	0695890	18:00 - 19:30 TH	3340672 3429602 3431260 3431939 3437701 3438441 3456994
003474	DAL119	3318436	18:00 - 20:30 T	3341079 3397586 3412755 3431155 3442335 3463602
013200	DAL25	3426095	11:30 - 13:00 MW	3343577 3377851 3414273 3453856
004362	BYC127	0989327	10:00 - 11:30 MW	3344218 3396892 3453663
005723	DAL300	3392421	14:30 - 16:00 MW	3347973 3397265 3417908 3421500 3428042 3428608 3429566 3438068 3438102 3438119 3439206 3439409 3441413 3442991 3443283 3446645 3446832 3448868 3456210 3459523 3459823 3460235 3461962 3463883
005274	DAL25	1020104	12:00 - 14:00 F	3350298 3398070 3414811 3432243
001199	DAL25	3447549	13:00 - 14:30 MW	3351809 3412997 3426244 3434468
008467	PK180	0125630	13:00 - 14:30 MW	3382410 3411186 3416286 3431260 3432077 3439387 3439564 3455093 3462235
012352	DAL25	0129398	13:00 - 15:30 F	3352054 3405151 3431080 3451496
013158	PK229	1165592	10:00 - 11:30 MW	3353145 3414238 3426717 3426718 3429832 3436212 3441894 3450069 3460073
004275	PK338	0031577	13:00 - 14:30 MW	3358768 3435692 3435722 3436158 3437962 3450490 3454439 3455419 3455690 3457231 3457932 3459523 3460757 3462517
006860	TAYF	3461209	18:00 - 20:30 T	3359596 3430978 3432259 3432344 3460701
007888	TAYF	0431946	19:00 - 22:00 TH	3404279 3432782 3439158
012354	TAYD	0492321	13:00 - 15:30 F	3369591
006562	DAL25	0031573	14:30 - 16:00 MW	3372100
013184	BYC127	3198619	11:30 - 13:00 MW	3435931 3439818
005291	DAL119	3475676	19:00 - 22:00 TH	3397598 3402266 3415801 3426658 3429706
013147	TAYD	3332662	16:30 - 19:00 F	3396208
011058	EHLEC	0431946	14:30 - 16:00 MW	3396461 3432782
001232	TH224	0493725	12:00 - 14:00 TH	3397066
008437	PK349	0031619	13:00 - 14:30 MW	3405144 3430944 3431939 3432040 3432243 3435628 3438652 3439588 3453467 3457979 3462956 3464100
013195	TAYE	0020093	18:00 - 20:30 T	3411158 3415827 3417355 3438254 3456016 3460757 3462290
003406	DAL300	1167851	19:00 - 21:00 MW	3412549 3413923 3429761 3439475 3441004 3441016 3441273 3442641 3450068 3455297 3455808 3457393 3458250 3460770 3461057 3461882 3461936 3462414 3462516 3462639 3462872 3462955 3463011 3463589 3463879
002444	TH224	0847593	19:00 - 21:00 MW	3412557
013208	EHLEC	0493856	16:30 - 19:00 F	3412835 3437089
009296	PK229	3475527	11:30 - 13:00 MW	3413022 3415627 3438119 3454100 3455151 3456053 3458469 3462298 3464263
011851	TH224	0135660	13:00 - 14:30 T	3413146
013206	TAYD	3426520	19:00 - 21:00 MW	3413728 3415217
012832	TH224	1157682	13:00 - 15:30 TH	3414016
004015	PK243	0031578	16:00 - 18:00 T	3414238 3417073 3436227 3437962 3438068 3442432 3453445 3453467 3457932 3458972 3461936 3463593 3483560
005727	DAL119	0984701	10:00 - 11:30 MW	3415627 3418441 3418907 3420037 3432595 3433539
007882	DAL25	0470839	16:30 - 19:00 F	3416374 3421700 3458641
002448	TH224	0031373	14:00 - 16:00 T	3417075
011050	BYC127	0897399	12:00 - 14:00 F	3418145 3437252 3441894
009238	TH224	0031478	13:00 - 16:00 TH	3418216
013213	BYC127	3455481	13:00 - 14:30 MW	3418264
004810	TAYD	0697660	12:00 - 14:00 TH	3421044 3454497
005214	BYC127	3447549	14:30 - 16:00 MW	3430527 3463353
012353	BYC127	1168366	13:00 - 15:30 F	3431445 3443516 3464272
012355	TAYD	0683480	13:00 - 14:30 T	
013196	BYC127	0020093	16:30 - 19:00 F	3436227 3461556 3462262
013197	TAYD	0020093	13:00 - 15:30 TH	
002401	TAYD	3332662	14:00 - 16:00 T	3438084 3452529
005120	TAYD	3400071	13:00 - 16:00 TH	3438342 3455690
001157	BYC127	0697660	19:00 - 21:00 MW	3438878 3455220 3455719 3461556
009233	TH224	0029475	16:00 - 18:00 T	
013198	TH224	0020093	18:00 - 19:30 TH	3456103
